id,observed_on,user_id,place_guess,latitude,longitude,positional_accuracy,scientific_name_sub,common_name,taxon_id,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_subspecies_name,scientific_name
20192787,2019-01-16,796339,"Ushuaia, Tierra del Fuego Province, Argentina",-54.8162515564,-68.3214228617,122.0,Anas georgica,Pato maicero,6988,Anseriformes,Anatidae,Anas,,Anas georgica
20192788,2019-01-16,796339,"Ushuaia, Tierra del Fuego Province, Argentina",-54.8158064528,-68.3187649831,122.0,Spatula platalea,Pato cuchara,558435,Anseriformes,Anatidae,Spatula,,Spatula platalea
20192789,2019-01-16,796339,"Ushuaia, Tierra del Fuego Province, Argentina",-54.8155591709,-68.3185933217,122.0,Gallinago magellanica,Becasina Patagónica,1286949,Charadriiformes,Scolopacidae,Gallinago,,Gallinago magellanica
20192794,2019-01-16,796339,"Ushuaia, Tierra del Fuego Province, Argentina",-54.8164493787,-68.3200524434,122.0,Vanellus chilensis,Tero,4867,Charadriiformes,Charadriidae,Vanellus,,Vanellus chilensis
20192797,2019-01-16,796339,"Ushuaia, AR-TF, AR",-54.81278951,-68.3131859883,122.0,Tachyeres patachonicus,Quetro volador,7133,Anseriformes,Anatidae,Tachyeres,,Tachyeres patachonicus
20193206,2019-01-16,796339,"Ushuaia, Tierra del Fuego, Argentina",-54.8132909107,-68.3122208896,149.0,Nycticorax nycticorax,Garza bruja,4981,Pelecaniformes,Ardeidae,Nycticorax,,Nycticorax nycticorax
20193207,2019-01-16,796339,"Ushuaia, Tierra del Fuego, Argentina",-54.788819273,-68.2207612467,122.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
20216336,2019-01-17,796339,"Ushuaia, Tierra del Fuego, Argentina",-54.8340502768,-68.4254095125,488.0,Cinclodes fuscus,Remolinera parda,11397,Passeriformes,Furnariidae,Cinclodes,,Cinclodes fuscus
20216337,2019-01-17,796339,"Ushuaia, Tierra del Fuego, Argentina",-54.8353054402,-68.4230708277,488.0,Spinus barbatus,Cabecitanegra austral,145321,Passeriformes,Fringillidae,Spinus,,Spinus barbatus
20216338,2019-01-17,796339,"Tierra del Fuego, AR-TF-US, AR-TF, AR",-54.8380735572,-68.5641460882,488.0,Cygnus melancoryphus,Cisne cuello negro,72789,Anseriformes,Anatidae,Cygnus,,Cygnus melancoryphus
20216339,2019-01-17,796339,"Ushuaia, Tierra del Fuego, Argentina",-54.8411380371,-68.5614853368,122.0,Zonotrichia capensis,Chingolo,9183,Passeriformes,Passerellidae,Zonotrichia,,Zonotrichia capensis
20216340,2019-01-17,796339,"Ushuaia, Tierra del Fuego, Argentina",-54.8403966521,-68.5616586207,122.0,Elaenia albiceps,Fiofío silbón,16686,Passeriformes,Tyrannidae,Elaenia,,Elaenia albiceps
20216341,2019-01-17,796339,"Ushuaia, Tierra del Fuego, Argentina",-54.838716129,-68.5620003209,122.0,Aphrastura spinicauda,Rayadito,11766,Passeriformes,Furnariidae,Aphrastura,,Aphrastura spinicauda
20216346,2019-01-17,796339,"Ushuaia, Tierra del Fuego, Argentina",-54.8445585986,-68.5635900374,61.0,Phrygilus patagonicus,Comesebo patagónico,10089,Passeriformes,Thraupidae,Phrygilus,,Phrygilus patagonicus
20216347,2019-01-17,796339,"Ushuaia, Tierra del Fuego, Argentina",-54.8445852985,-68.5645225961,31.0,Anairetes parulus,Cachudito pico negro,16433,Passeriformes,Tyrannidae,Anairetes,,Anairetes parulus
20216348,2019-01-17,796339,"Tierra del Fuego, AR-TF-US, AR-TF, AR",-54.8548264988,-68.5749607549,122.0,Cinclodes patagonicus,Remolinera araucana,11379,Passeriformes,Furnariidae,Cinclodes,,Cinclodes patagonicus
20216349,2019-01-17,796339,"Tierra del Fuego, AR-TF-US, AR-TF, AR",-54.8539453719,-68.5747216393,61.0,Coscoroba coscoroba,Coscoroba,7166,Anseriformes,Anatidae,Coscoroba,,Coscoroba coscoroba
20216350,2019-01-17,796339,"Ushuaia, Tierra del Fuego, Argentina",-54.8439881238,-68.5708837972,61.0,Lessonia rufa,Sobrepuesto austral,17310,Passeriformes,Tyrannidae,Lessonia,,Lessonia rufa
20216351,2019-01-17,796339,"Ushuaia, Tierra del Fuego, Argentina",-54.8437574883,-68.570240067,122.0,Vanellus chilensis,Tero,4867,Charadriiformes,Charadriidae,Vanellus,,Vanellus chilensis
20370323,2011-11-06,1434599,"Ушуая, Огненная Земля, Аргентина",-54.8080927129,-68.3033666612,50.0,Larus dominicanus,Gaviota cocinera,4388,Charadriiformes,Laridae,Larus,,Larus dominicanus
20393451,2011-11-07,1434599,"Ушуая, Огненная Земля, Аргентина",-54.8174362322,-68.3705578697,200.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
20454933,2019-02-05,176359,"Ushuaia, Tierra del Fuego, Argentina",-54.7751877185,-68.2160904433,1942.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
20454944,2019-02-06,176359,"Ushuaia, Tierra del Fuego, Argentina",-54.8348611111,-68.2563388889,24.0,Leucocarbo atriceps,Cormorán imperial,1289591,Suliformes,Phalacrocoracidae,Leucocarbo,,Leucocarbo atriceps
20514723,2018-12-04,153427,"Tierra del Fuego, , Tierra del Fuego, AR",-54.8465633333,-68.566925,5.0,Podiceps major,Macá grande,4229,Podicipediformes,Podicipedidae,Podiceps,,Podiceps major
20518768,2018-12-02,153427,"Calle Luis Fernando Martial, Ushuaia, Tierra del Fuego, AR",-54.8049466667,-68.3570416667,10.0,Vanellus chilensis,Tero,4867,Charadriiformes,Charadriidae,Vanellus,,Vanellus chilensis
20518792,2018-12-02,153427,"Avenida Maipú, Ushuaia, Tierra del Fuego, AR",-54.80887,-68.3076783333,5.0,Larus dominicanus,Gaviota cocinera,4388,Charadriiformes,Laridae,Larus,,Larus dominicanus
21079062,2018-05-05,1517245,"Ushuaia, Ushuaia, Tierra del Fuego, AR",-54.84692,-68.4801716667,6.0,Larus dominicanus,Gaviota cocinera,4388,Charadriiformes,Laridae,Larus,,Larus dominicanus
21406772,2019-03-19,676508,"Av. Maipú 37, V9410 Ushuaia, Tierra del Fuego, Argentina",-54.8060111683,-68.2973784953,263.0,Vanellus chilensis,Tero,4867,Charadriiformes,Charadriidae,Vanellus,,Vanellus chilensis
21703016,2019-03-20,676508,"Ushuaia, AR-TF, AR",-54.8785263311,-67.3275865407,8.0,Megaceryle torquata,Martín pescador grande,2552,Coraciiformes,Alcedinidae,Megaceryle,,Megaceryle torquata
21714155,2019-03-21,676508,"Ushuaia, Tierra del Fuego, Argentina",-54.8519325547,-68.5679433556,53.0,Podiceps major,Macá grande,4229,Podicipediformes,Podicipedidae,Podiceps,,Podiceps major
22694620,2019-04-09,308265,"Calle Luis Fernando Martial, Ushuaia, Tierra del Fuego, AR",-54.807675,-68.346505,5.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
23040032,2018-12-09,1656001,"Avenida Maipú, Ushuaia, Tierra del Fuego Antártida e Islas del Atlántico Sur, AR",-54.8119728754,-68.3168806231,666.0,Sterna hirundinacea,Gaviotín sudamericano,4454,Charadriiformes,Laridae,Sterna,,Sterna hirundinacea
23057649,2019-03-10,1653413,"Ruta Nacional 3, Ushuaia, Tierra del Fuego Antártida e Islas del Atlántico Sur, AR",-54.7244720072,-68.1675428547,7.0,Zonotrichia capensis,Chingolo,9183,Passeriformes,Passerellidae,Zonotrichia,,Zonotrichia capensis
23076046,2019-04-10,1330690,"Ushuaia, AR-TF, CL",-54.8885581312,-67.8095851126,1837.0,Larus dominicanus,Gaviota cocinera,4388,Charadriiformes,Laridae,Larus,,Larus dominicanus
23096813,2019-03-30,1653968,"Tucuman 4725, V9410IIC Ushuaia, Tierra del Fuego, Argentina",-54.8249633333,-68.3627783333,8.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
23126700,2010-05-11,1671538,"Ushuaia, Tierra del Fuego, Argentina",-54.7897924184,-68.2513501494,31.0,Astur chilensis,Esparvero austral,1579013,Accipitriformes,Accipitridae,Astur,,Astur chilensis
23126872,2011-11-05,1671538,"Ushuaia, Tierra del Fuego, Argentina",-54.8175590541,-68.3193403332,31.0,Phalaropus tricolor,Falaropo común,144497,Charadriiformes,Scolopacidae,Phalaropus,,Phalaropus tricolor
23127706,2011-02-01,1671538,"Ushuaia, Tierra del Fuego, Argentina",-54.832362116,-68.3166655703,31.0,Zonibyx modestus,Chorlito pecho canela,1505867,Charadriiformes,Charadriidae,Zonibyx,,Zonibyx modestus
23145568,2017-03-08,1664521,"Guardiamarina Davison 108, Ushuaia, Tierra del Fuego, Argentina",-54.8153153404,-68.3161549643,175.0,Megaceryle torquata,Martín pescador grande,2552,Coraciiformes,Alcedinidae,Megaceryle,,Megaceryle torquata
23151912,2019-03-09,1673349,"Ushuaia, Ushuaia, Tierra del Fuego Antártida e Islas del Atlántico Sur, AR",-54.8214833333,-68.4658366667,22.0,Caracara plancus,Carancho,4715,Falconiformes,Falconidae,Caracara,,Caracara plancus
23182971,2019-04-26,1570706,"Ushuaia, Tierra del Fuego, Argentina",-54.817014467,-68.3183309324,31.0,Chroicocephalus maculipennis,Gaviota capucho café,144504,Charadriiformes,Laridae,Chroicocephalus,,Chroicocephalus maculipennis
23213797,2019-04-26,1570706,"Av. Maipú 181, V9410BJC Ushuaia, Tierra del Fuego, Argentina",-54.80604997,-68.30038522,7.0,Cinclodes patagonicus,Remolinera araucana,11379,Passeriformes,Furnariidae,Cinclodes,,Cinclodes patagonicus
23214447,2019-04-26,1626887,"Ushuaia, Tierra del Fuego, Argentina",-54.8170913369,-68.3183976238,8.0,Chroicocephalus maculipennis,Gaviota capucho café,144504,Charadriiformes,Laridae,Chroicocephalus,,Chroicocephalus maculipennis
23216922,2019-04-26,1626887,"Ushuaia, Tierra del Fuego, Argentina",-54.8117444729,-68.316244521,15.0,Lophonetta specularioides,Pato Crestón,72994,Anseriformes,Anatidae,Lophonetta,,Lophonetta specularioides
23219593,2019-04-26,1626887,"Ushuaia, Tierra del Fuego, Argentina",-54.8114899251,-68.3167911239,15.0,Leucocarbo atriceps,Cormorán imperial,1289591,Suliformes,Phalacrocoracidae,Leucocarbo,,Leucocarbo atriceps
23221370,2019-04-26,1626887,"Ushuaia, Tierra del Fuego, Argentina",-54.8119192142,-68.3168930178,122.0,Nannopterum brasilianum,Biguá,1289601,Suliformes,Phalacrocoracidae,Nannopterum,,Nannopterum brasilianum
23222545,2019-04-26,1626887,"Ushuaia, Tierra del Fuego, Argentina",-54.8122384565,-68.3191390185,15.0,Spatula platalea,Pato cuchara,558435,Anseriformes,Anatidae,Spatula,,Spatula platalea
23227867,2019-04-26,1626887,"Ushuaia, Tierra del Fuego, Argentina",-54.8117234878,-68.3182552568,15.0,Anas flavirostris,Pato Barcino,6947,Anseriformes,Anatidae,Anas,,Anas flavirostris
23244372,2019-04-26,1653968,"Av. Leandro N. Alem 3137, V9410AEM Ushuaia, Tierra del Fuego, Argentina",-54.8124033333,-68.347765,1.0,Caracara plancus,Carancho,4715,Falconiformes,Falconidae,Caracara,,Caracara plancus
23350077,2019-04-23,1662835,"Rió Grande, AR-TF, AR",-54.49885869,-67.1997250244,175.0,Pyrope pyrope,Diucón,1289529,Passeriformes,Tyrannidae,Pyrope,,Pyrope pyrope
23405047,2019-04-26,1626887,"Ushuaia, Tierra del Fuego, Argentina",-54.811757226,-68.3168527059,61.0,Nannopterum brasilianum,Biguá,1289601,Suliformes,Phalacrocoracidae,Nannopterum,,Nannopterum brasilianum
23479590,2019-04-27,1626887,"Ushuaia, AR-TF, AR",-54.8249501457,-68.3740859022,61.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
23492161,2019-04-27,1570706,"Ushuaia, AR-TF, AR",-54.8309690509,-68.3273711461,244.0,Lophonetta specularioides,Pato Crestón,72994,Anseriformes,Anatidae,Lophonetta,,Lophonetta specularioides
23492859,2019-04-27,1570706,"Ushuaia, AR-TF, AR",-54.8311212111,-68.3268893712,122.0,Larus dominicanus,Gaviota cocinera,4388,Charadriiformes,Laridae,Larus,,Larus dominicanus
23577113,2019-04-27,1668924,"Ushuaia, Tierra del Fuego, Argentina",-54.8583249896,-68.1260780461,1317.0,Fulmarus glacialoides,Petrel plateado,4184,Procellariiformes,Procellariidae,Fulmarus,,Fulmarus glacialoides
23766319,2019-04-28,1570706,"Unnamed Road, Tierra del Fuego, Argentina",-54.838375731,-68.5637550429,33.0,Cygnus melancoryphus,Cisne cuello negro,72789,Anseriformes,Anatidae,Cygnus,,Cygnus melancoryphus
23806434,2019-04-28,1626887,"Ushuaia, Tierra del Fuego, Argentina",-54.8442530688,-68.562758263,8.0,Caracara plancus,Carancho,4715,Falconiformes,Falconidae,Caracara,,Caracara plancus
23810790,2019-04-28,1626887,"Ushuaia, Tierra del Fuego, Argentina",-54.8443674632,-68.5624496548,31.0,Megaceryle torquata,Martín pescador grande,2552,Coraciiformes,Alcedinidae,Megaceryle,,Megaceryle torquata
23922031,2019-04-28,1626887,"Tierra del Fuego National Park, AR-TF-US, AR-TF, AR",-54.8395677109,-68.5633144462,122.0,Cygnus melancoryphus,Cisne cuello negro,72789,Anseriformes,Anatidae,Cygnus,,Cygnus melancoryphus
23927172,2019-04-28,1626887,"Ushuaia, Tierra del Fuego, Argentina",-54.857778322,-68.5716022845,488.0,Curaeus curaeus,Tordo patagónico,10307,Passeriformes,Icteridae,Curaeus,,Curaeus curaeus
23967283,2019-04-28,1626887,"Ushuaia, Tierra del Fuego, Argentina",-54.8568104417,-68.5747953745,488.0,Aphrastura spinicauda,Rayadito,11766,Passeriformes,Furnariidae,Aphrastura,,Aphrastura spinicauda
23970677,2019-04-29,1218274,"RN3, Río Grande, Tierra del Fuego, Argentina",-53.75312109,-67.72637796,7.0,Chroicocephalus maculipennis,Gaviota capucho café,144504,Charadriiformes,Laridae,Chroicocephalus,,Chroicocephalus maculipennis
24133341,2019-04-30,1653968,"Tucuman 4725, V9410IIC Ushuaia, Tierra del Fuego, Argentina",-54.8243733333,-68.363685,3.0,Anas georgica,Pato maicero,6988,Anseriformes,Anatidae,Anas,,Anas georgica
24279083,2017-03-07,1678794,"Ushuaia, Tierra del Fuego, Argentina",-54.8679388163,-67.337836619,244.0,Podiceps major,Macá grande,4229,Podicipediformes,Podicipedidae,Podiceps,,Podiceps major
24279107,2017-03-31,1678794,"Ushuaia, Tierra del Fuego, Argentina",-54.8769555556,-67.3285833333,5.0,Cathartes aura,Jote cabeza colorada,4756,Cathartiformes,Cathartidae,Cathartes,,Cathartes aura
24284476,2014-01-06,1678794,"Ushuaia, Tierra del Fuego, Argentina",-54.8534720447,-67.3806384882,977.0,Theristicus melanopis,Bandurria austral,980018,Pelecaniformes,Threskiornithidae,Theristicus,,Theristicus melanopis
24284477,2014-11-14,1678794,"Ushuaia, Tierra del Fuego, Argentina",-54.8763725277,-67.3327449654,244.0,Caracara plancus,Carancho,4715,Falconiformes,Falconidae,Caracara,,Caracara plancus
24284479,2014-11-20,1678794,"Ushuaia, Tierra del Fuego, Argentina",-54.8773979624,-67.3339139843,488.0,Zonotrichia capensis,Chingolo,9183,Passeriformes,Passerellidae,Zonotrichia,,Zonotrichia capensis
24284481,2015-01-15,1678794,"Ushuaia, Tierra del Fuego, Argentina",-54.8780191146,-67.3336235093,488.0,Aphrastura spinicauda,Rayadito,11766,Passeriformes,Furnariidae,Aphrastura,,Aphrastura spinicauda
24284483,2015-01-15,1678794,"Ushuaia, AR-TF, AR",-54.8794621794,-67.3375247949,977.0,Nycticorax nycticorax,Garza bruja,4981,Pelecaniformes,Ardeidae,Nycticorax,,Nycticorax nycticorax
24284485,2015-01-20,1678794,"Ushuaia, Tierra del Fuego, Argentina",-54.876749541,-67.3341648585,488.0,Podiceps major,Macá grande,4229,Podicipediformes,Podicipedidae,Podiceps,,Podiceps major
24284488,2015-01-20,1678794,"Ushuaia, Tierra del Fuego, Argentina",-54.8848473078,-67.3183720119,488.0,Vanellus chilensis,Tero,4867,Charadriiformes,Charadriidae,Vanellus,,Vanellus chilensis
24284494,2015-03-21,1678794,"Ushuaia, Tierra del Fuego, Argentina",-54.8781365854,-67.3290398205,122.0,Megaceryle torquata,Martín pescador grande,2552,Coraciiformes,Alcedinidae,Megaceryle,,Megaceryle torquata
24284499,2015-03-21,1678794,"Ushuaia, Tierra del Fuego, Argentina",-54.8774870004,-67.3210453028,977.0,Megaceryle torquata,Martín pescador grande,2552,Coraciiformes,Alcedinidae,Megaceryle,,Megaceryle torquata
24284503,2014-11-13,1678794,"Ushuaia, Tierra del Fuego, Argentina",-54.8766969017,-67.3302379939,977.0,Lophonetta specularioides,Pato Crestón,72994,Anseriformes,Anatidae,Lophonetta,,Lophonetta specularioides
24284507,2014-11-15,1678794,"Ushuaia, AR-TF, AR",-54.8893074321,-67.3116985651,977.0,Larus dominicanus,Gaviota cocinera,4388,Charadriiformes,Laridae,Larus,,Larus dominicanus
24284511,2015-03-15,1678794,"Ushuaia, Tierra del Fuego, Argentina",-54.8790379536,-67.3302379939,977.0,Cathartes aura,Jote cabeza colorada,4756,Cathartiformes,Cathartidae,Cathartes,,Cathartes aura
24284514,2014-11-20,1678794,"Ushuaia, Tierra del Fuego, Argentina",-54.8739022328,-67.3317421967,977.0,Leistes loyca,Loica,793313,Passeriformes,Icteridae,Leistes,,Leistes loyca
24284515,2014-11-20,1678794,"Ushuaia, Tierra del Fuego, Argentina",-54.8818030707,-67.3269356781,977.0,Lessonia rufa,Sobrepuesto austral,17310,Passeriformes,Tyrannidae,Lessonia,,Lessonia rufa
24284516,2014-11-24,1678794,"Ushuaia, AR-TF, AR",-54.8766677023,-67.3255623871,977.0,Lessonia rufa,Sobrepuesto austral,17310,Passeriformes,Tyrannidae,Lessonia,,Lessonia rufa
24299256,2015-01-20,1678794,"Ushuaia, Tierra del Fuego, Argentina",-54.8681885882,-67.3380666175,61.0,Nycticorax nycticorax,Garza bruja,4981,Pelecaniformes,Ardeidae,Nycticorax,,Nycticorax nycticorax
24299264,2015-02-06,1678794,"Ushuaia, Tierra del Fuego, Argentina",-54.8682873722,-67.3375945487,61.0,Zonibyx modestus,Chorlito pecho canela,1505867,Charadriiformes,Charadriidae,Zonibyx,,Zonibyx modestus
24305323,2018-02-01,1678794,"Ushuaia, Tierra del Fuego, Argentina",-54.8783069949,-67.3286445867,488.0,Nannopterum brasilianum,Biguá,1289601,Suliformes,Phalacrocoracidae,Nannopterum,,Nannopterum brasilianum
24305326,2018-02-01,1678794,"Ushuaia, AR-TF, AR",-54.875157249,-67.3299409755,977.0,Nannopterum brasilianum,Biguá,1289601,Suliformes,Phalacrocoracidae,Nannopterum,,Nannopterum brasilianum
25693280,2019-05-24,1570706,"Ushuaia, Tierra del Fuego, Argentina",-54.80646271,-68.29969983,4.0,Tachyeres patachonicus,Quetro volador,7133,Anseriformes,Anatidae,Tachyeres,,Tachyeres patachonicus
25962918,2019-05-28,1626887,"Ushuaia, Tierra del Fuego, Argentina",-54.8212526737,-68.3562733727,31.0,Pyrope pyrope,Diucón,1289529,Passeriformes,Tyrannidae,Pyrope,,Pyrope pyrope
25964239,2019-05-28,1626887,"Ushuaia, Tierra del Fuego, Argentina",-54.8211879401,-68.3562114714,15.0,Enicognathus ferrugineus,Cachaña,19262,Psittaciformes,Psittacidae,Enicognathus,,Enicognathus ferrugineus
26224307,2018-11-23,836114,"Avenida Maipú, Ushuaia, Tierra del Fuego, AR",-54.8074870047,-68.3022251849,27.0,Leucocarbo magellanicus,Cormorán cuello negro,1289600,Suliformes,Phalacrocoracidae,Leucocarbo,,Leucocarbo magellanicus
26766800,2019-06-10,1570706,"Ushuaia, Tierra del Fuego, Argentina",-54.80619126,-68.29842496,6.0,Haematopus ater,Ostrero negro,4852,Charadriiformes,Haematopodidae,Haematopus,,Haematopus ater
26769128,2019-06-10,1626887,"Ushuaia, Tierra del Fuego, Argentina",-54.8150573642,-68.3058194369,244.0,Nycticorax nycticorax,Garza bruja,4981,Pelecaniformes,Ardeidae,Nycticorax,,Nycticorax nycticorax
26769934,2019-06-10,1626887,"Ushuaia, Tierra del Fuego, Argentina",-54.814771633,-68.3062402348,61.0,Cathartes aura,Jote cabeza colorada,4756,Cathartiformes,Cathartidae,Cathartes,,Cathartes aura
27052230,2019-06-15,1626887,"Ushuaia, Tierra del Fuego, Argentina",-54.8212339332,-68.3562949568,31.0,Phrygilus patagonicus,Comesebo patagónico,10089,Passeriformes,Thraupidae,Phrygilus,,Phrygilus patagonicus
27052612,2019-06-15,1626887,"Ushuaia, AR-TF, AR",-54.8211889483,-68.3562174101,31.0,Turdus falcklandii,Zorzal patagónico,12751,Passeriformes,Turdidae,Turdus,,Turdus falcklandii
27490837,2016-03-13,39703,"Heroes de Malvinas 2617, V9410 Ushuaia, Tierra del Fuego, Argentina",-54.7839065,-68.2593116,176.0,Falco sparverius,Halconcito colorado,4665,Falconiformes,Falconidae,Falco,,Falco sparverius
27530160,2017-11-04,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.7976872361,-68.2253070433,15.0,Geranoaetus melanoleucus,Águila mora,5422,Accipitriformes,Accipitridae,Geranoaetus,,Geranoaetus melanoleucus
27800837,2019-03-07,1875167,"Ushuaia, Tierra del Fuego Province, Argentina",-54.8075682279,-68.3024428412,132.0,Nycticorax nycticorax,Garza bruja,4981,Pelecaniformes,Ardeidae,Nycticorax,,Nycticorax nycticorax
27979557,2017-01-18,1887221,"Tierra del Fuego Antártida e Islas del Atlántico Sur, , Tierra del Fuego Antártida e Islas del Atlántico Sur, AR",-54.8559518016,-68.5773800567,908.0,Enicognathus ferrugineus,Cachaña,19262,Psittaciformes,Psittacidae,Enicognathus,,Enicognathus ferrugineus
27993081,2019-07-01,1570706,"Ushuaia, Tierra del Fuego, Argentina",-54.80726272,-68.30207855,5.0,Fulmarus glacialoides,Petrel plateado,4184,Procellariiformes,Procellariidae,Fulmarus,,Fulmarus glacialoides
27993236,2019-07-01,1570706,"Ushuaia, Tierra del Fuego, Argentina",-54.80676805,-68.30056193,6.0,Larus dominicanus,Gaviota cocinera,4388,Charadriiformes,Laridae,Larus,,Larus dominicanus
28114533,2018-11-16,1718237,"Dipartimento di Río Grande, Terra del Fuoco, Argentina",-54.4685164224,-67.2076612098,31.0,Tachyeres patachonicus,Quetro volador,7133,Anseriformes,Anatidae,Tachyeres,,Tachyeres patachonicus
